transaction_id,user_id,amount,payment_method,device_type,mouse_movement_score,geo_location,ip_risk_score,account_age_days,time_of_day,day_of_week,num_prev_transactions,avg_transaction_amount,is_international,is_vpn,fraud_flag
txn_29308,1829,63.88,credit_card,tablet,0.15,Delhi,0.76,810,14,Friday,9,97.12,0,1,0
txn_17014,2237,107.63,net_banking,mobile,0.12,Delhi,0.81,893,3,Wednesday,15,64.69,0,0,0
txn_40189,1269,66.85,net_banking,mobile,0.36,London,0.76,823,4,Thursday,13,77.73,1,0,0
txn_40421,2119,38.95,None,mobile,0.17,Mumbai,0.97,1838,5,Wednesday,7,89.9,0,0,0
txn_33112,3254,115.64,credit_card,desktop,0.19,Delhi,0.26,327,13,Saturday,9,71.83,0,0,0
txn_27982,4863,14.77,wallet,desktop,0.17,New York,0.22,735,23,Monday,10,33.21,1,1,0
txn_44557,2819,2.81,upi,desktop,0.08,Mumbai,0.82,411,7,None,14,80.84,0,1,0
txn_3580,2311,100.37,net_banking,mobile,0.12,Dubai,0.6,174,18,Monday,7,58.79,0,0,0
txn_43212,3396,470.75,net_banking,mobile,0.27,None,0.66,625,17,Saturday,12,52.43,0,0,0
txn_3270,4746,50.81,bnpl,desktop,0.29,London,0.27,1102,15,Thursday,15,107.45,0,0,0
txn_37971,2848,79.33,wallet,desktop,0.22,Bangalore,0.05,801,9,Friday,8,64.34,0,0,0
txn_17855,1429,105.06,debit_card,mobile,0.33,Dubai,0.79,41,9,Wednesday,18,93.99,0,0,0
txn_48161,2195,83.47,debit_card,mobile,0.31,Unknown,0.04,264,19,Friday,10,71.29,0,0,0
txn_19611,2793,313.64,credit_card,mobile,0.52,Bangalore,0.08,718,8,Monday,13,62.78,0,0,0
txn_15044,1516,49.47,net_banking,tablet,0.45,London,,1647,1,Monday,12,82.32,0,0,0
txn_46682,4997,56.54,net_banking,tablet,0.12,London,0.63,1807,1,Friday,9,104.34,1,0,0
txn_37651,2263,152.24,upi,tablet,0.45,New York,0.6,1791,7,Wednesday,10,73.69,0,0,0
txn_26379,2556,55.83,debit_card,desktop,0.29,Unknown,,480,8,Sunday,12,94.61,0,0,0
txn_33322,4553,45.52,wallet,desktop,0.32,Unknown,0.86,4,5,Wednesday,13,83.8,1,1,0
txn_29160,1507,80.62,upi,tablet,0.16,Mumbai,0.79,1866,16,Sunday,11,97.3,0,0,0
txn_31808,3425,122.05,net_banking,mobile,0.35,None,0.27,1512,22,Monday,11,98.75,0,0,0
txn_30226,3739,166.15,credit_card,desktop,0.33,London,0.4,1711,16,Monday,13,46.21,0,1,0
txn_34200,4917,3.08,credit_card,mobile,0.1,Bangalore,0.06,63,11,Wednesday,8,81.26,0,0,0
txn_2340,1947,41.44,upi,desktop,0.1,London,0.61,905,2,Tuesday,8,68.07,0,0,0
txn_28438,2161,46.66,wallet,desktop,,New York,0.95,1499,7,Saturday,10,83.81,0,0,0
txn_29066,3167,94.38,None,mobile,0.28,None,0.6,917,10,Monday,8,86.73,0,0,0
txn_5440,2691,20.94,bnpl,tablet,0.11,Mumbai,0.68,692,9,Tuesday,13,97.08,0,0,0
txn_3183,4719,111.0,upi,desktop,0.07,New York,0.11,1772,18,Thursday,10,67.95,0,0,0
txn_6613,1404,26.35,bnpl,desktop,,Unknown,0.52,1939,4,Wednesday,9,116.38,0,0,0
txn_41539,2266,22.29,upi,desktop,0.1,London,0.26,1449,8,Wednesday,12,53.5,0,0,0
txn_14007,4257,178.93,bnpl,mobile,0.49,Dubai,0.23,431,12,Monday,9,71.56,0,0,0
txn_13781,1520,81.47,bnpl,None,0.13,London,0.79,479,19,Wednesday,9,95.59,0,0,0
txn_20053,1592,76.73,net_banking,tablet,0.37,None,0.36,1415,3,Friday,11,107.31,0,0,0
txn_33715,1680,56.45,credit_card,desktop,0.08,Bangalore,,1718,16,Saturday,8,25.01,0,0,0
txn_47794,2333,252.35,net_banking,desktop,0.41,Delhi,0.75,1408,20,Wednesday,14,83.8,0,1,0
txn_45101,2882,9.07,bnpl,tablet,0.43,None,0.94,319,5,Sunday,11,82.77,0,0,0
txn_45793,4282,8.76,wallet,mobile,0.27,Mumbai,0.04,554,13,Tuesday,8,48.07,0,0,0
txn_29840,1663,103.15,upi,mobile,0.24,Bangalore,0.47,1449,4,Friday,15,88.04,0,0,0
txn_45302,1146,3.37,net_banking,desktop,0.05,New York,0.42,787,1,Monday,15,86.8,0,0,0
txn_42575,3366,54.75,None,tablet,0.47,Mumbai,0.36,823,14,Saturday,10,84.39,0,1,0
txn_49336,4854,54.17,net_banking,tablet,0.28,New York,0.44,1639,22,Wednesday,6,127.08,0,0,0
txn_46478,2603,56.07,credit_card,desktop,0.26,Mumbai,,1762,1,Sunday,15,98.67,0,1,0
txn_23764,1800,77.27,debit_card,desktop,0.17,Unknown,0.8,1475,9,Sunday,13,92.25,0,0,0
txn_43439,1840,83.65,upi,None,0.2,Delhi,0.98,1992,10,Saturday,15,101.38,0,0,0
txn_29690,4670,153.94,credit_card,mobile,0.32,Mumbai,,1663,3,Saturday,13,56.02,0,0,0
txn_29617,1135,15.78,upi,tablet,0.38,London,,1864,10,Saturday,8,69.97,0,0,0
txn_10549,3558,23.41,wallet,mobile,0.07,London,0.12,498,2,Sunday,8,81.74,1,0,0
txn_29523,1941,21.58,None,mobile,0.33,New York,0.77,743,15,Sunday,10,87.69,0,1,0
txn_2383,3795,48.69,None,tablet,0.05,Bangalore,0.59,1532,18,Tuesday,9,46.81,0,0,0
txn_19633,3375,478.06,debit_card,tablet,0.26,Mumbai,0.58,1530,14,Thursday,10,62.6,0,0,0
txn_31253,3653,3.11,upi,desktop,0.21,Delhi,0.92,546,6,None,14,103.17,0,1,0
txn_20690,2068,13.95,None,mobile,0.14,London,0.74,1877,1,Friday,5,83.81,1,0,0
txn_4782,1299,80.75,credit_card,mobile,0.45,New York,0.03,1888,1,Thursday,20,68.74,0,0,0
txn_29497,4738,35.63,upi,mobile,0.35,Unknown,0.52,11,21,Saturday,9,67.26,0,1,0
txn_48049,4069,190.92,net_banking,mobile,0.24,Dubai,0.2,1466,5,Monday,13,89.15,0,0,0
txn_23204,1442,10.19,upi,desktop,0.66,New York,0.51,974,18,Saturday,11,59.49,0,0,0
txn_11866,1444,180.89,credit_card,desktop,0.54,Mumbai,,1705,2,Friday,11,104.71,0,0,0
txn_37397,3826,319.15,bnpl,mobile,0.34,Dubai,0.1,602,0,None,10,60.73,0,0,0
txn_23632,2570,67.64,debit_card,mobile,0.12,Mumbai,0.68,737,14,Tuesday,9,74.88,0,0,0
txn_35349,3455,47.06,net_banking,tablet,0.07,None,0.61,1795,9,Sunday,9,91.26,0,0,0
txn_25763,2200,14.65,net_banking,tablet,0.12,Mumbai,0.12,1611,22,Monday,6,,0,0,0
txn_16120,4579,365.19,debit_card,mobile,0.28,Mumbai,0.61,974,17,Thursday,10,96.23,0,0,0
txn_18059,1666,99.02,net_banking,tablet,0.38,Unknown,0.8,1136,5,Wednesday,11,85.1,0,0,0
txn_14518,2046,344.51,net_banking,desktop,0.19,Mumbai,0.11,1624,21,Wednesday,8,70.59,0,0,0
txn_9102,2722,184.56,net_banking,mobile,0.11,Mumbai,0.21,19,11,Wednesday,9,82.96,0,0,0
txn_41346,2727,24.6,None,desktop,0.28,Bangalore,0.61,1819,5,Saturday,10,102.33,0,0,0
txn_35592,4099,55.73,wallet,mobile,0.24,New York,0.29,813,15,Wednesday,10,87.89,1,0,0
txn_36883,2831,235.13,debit_card,None,0.11,Mumbai,0.19,1028,16,Sunday,11,93.41,0,0,0
txn_8110,3815,17.18,credit_card,desktop,0.56,New York,0.19,1364,3,Wednesday,8,69.66,0,0,0
txn_13527,3883,25.35,wallet,desktop,0.18,Delhi,0.99,192,9,Saturday,9,68.16,0,0,0
txn_46880,3762,39.27,bnpl,mobile,0.39,Bangalore,0.86,1940,8,Monday,7,88.51,0,1,0
txn_9817,2037,27.26,debit_card,tablet,0.04,Delhi,0.25,1782,18,Thursday,13,71.98,1,0,0
txn_2354,3006,63.7,credit_card,desktop,0.22,Unknown,0.68,68,6,Tuesday,13,125.58,1,0,0
txn_49495,2836,28.93,bnpl,tablet,0.37,Unknown,0.19,939,17,Thursday,7,70.47,0,0,0
txn_32946,1728,71.62,bnpl,tablet,0.31,None,0.64,1945,5,Tuesday,8,98.77,0,0,0
txn_14027,3403,115.32,upi,mobile,0.14,Bangalore,0.06,658,20,Tuesday,8,97.91,0,1,0
txn_31853,3273,60.94,credit_card,mobile,0.24,Mumbai,0.65,1641,15,Monday,14,98.78,0,0,0
txn_31158,1565,76.64,credit_card,desktop,0.23,Mumbai,0.2,299,18,Saturday,10,79.72,0,0,0
txn_49073,2503,134.67,credit_card,mobile,0.06,Bangalore,0.41,616,5,Sunday,10,82.91,0,0,0
txn_11667,1230,2.62,debit_card,None,0.24,Mumbai,0.59,533,6,Saturday,8,91.19,0,0,0
txn_210,2678,31.28,credit_card,desktop,0.05,Delhi,0.36,1610,6,Sunday,9,108.2,1,0,1
txn_32983,1139,20.96,credit_card,desktop,0.31,London,0.66,840,18,Thursday,5,35.77,0,0,0
txn_27698,4272,78.82,bnpl,mobile,0.77,Unknown,0.26,263,18,Thursday,18,81.86,0,0,0
txn_39375,3030,81.49,upi,desktop,0.16,Bangalore,0.55,1737,10,Tuesday,10,74.48,0,0,0
txn_21628,1869,45.55,wallet,mobile,0.22,None,0.82,1055,9,Thursday,14,99.23,0,1,0
txn_19880,3802,283.26,net_banking,desktop,0.07,Delhi,0.14,391,18,Friday,11,77.79,0,0,0
txn_10480,2687,117.1,bnpl,mobile,0.45,Dubai,0.29,36,19,Saturday,13,91.79,0,0,0
txn_5674,2380,122.02,wallet,tablet,0.27,Dubai,0.3,1377,4,Sunday,10,56.94,0,0,0
txn_14916,4677,101.41,wallet,tablet,0.34,Dubai,0.17,1864,2,Saturday,10,84.82,0,0,0
txn_11288,4932,89.97,debit_card,tablet,,New York,0.14,1778,3,Friday,12,66.66,0,0,0
txn_11863,1858,439.36,credit_card,tablet,0.16,Bangalore,,260,18,Monday,7,66.92,0,1,0
txn_24550,2421,108.05,credit_card,tablet,0.62,None,1.0,1171,15,Wednesday,12,72.44,0,0,0
txn_12914,3934,95.8,credit_card,tablet,0.37,Delhi,0.81,1824,15,Friday,11,64.52,0,0,0
txn_34415,1254,363.85,None,mobile,0.23,London,0.53,998,15,Saturday,12,118.76,0,0,0
txn_38083,2926,95.14,upi,mobile,0.24,Unknown,0.46,211,3,Thursday,10,,0,0,0
txn_9863,3888,19.0,net_banking,tablet,0.27,Mumbai,0.59,1440,10,Monday,8,110.09,0,0,0
txn_12325,2242,58.87,wallet,desktop,0.23,Unknown,0.31,587,6,Tuesday,14,,1,0,0
txn_39556,3084,72.75,wallet,desktop,0.12,Unknown,0.86,966,5,Sunday,10,72.18,0,0,0
txn_7936,4039,92.0,bnpl,desktop,0.03,London,0.72,989,16,Thursday,8,45.85,0,0,0
txn_10452,1574,153.54,debit_card,tablet,0.38,New York,0.17,1918,7,Thursday,17,74.78,0,0,0
txn_14891,3080,55.62,upi,tablet,0.22,Mumbai,0.07,259,13,Saturday,9,70.71,0,1,0
txn_13701,3689,52.28,None,desktop,0.43,None,0.3,583,17,Sunday,12,78.72,0,1,0
txn_12122,4541,61.18,credit_card,tablet,0.41,Bangalore,0.64,922,10,Sunday,8,46.36,0,1,0
txn_47276,1852,43.05,None,desktop,0.14,Delhi,0.3,692,3,Sunday,17,105.22,0,0,0
txn_34947,4869,22.96,wallet,desktop,0.74,Mumbai,0.59,165,19,Sunday,15,,0,0,0
txn_5263,4259,135.27,None,desktop,0.16,London,0.45,1207,10,Sunday,10,106.43,0,0,0
txn_25642,2917,58.71,upi,tablet,,Dubai,0.33,604,8,Saturday,6,90.99,1,0,0
txn_14833,1688,184.71,net_banking,tablet,0.43,New York,0.61,485,19,Tuesday,11,72.12,1,0,0
txn_6308,2736,10.43,bnpl,desktop,0.38,New York,0.42,1327,19,Thursday,9,69.53,0,0,0
txn_9442,3548,62.73,bnpl,desktop,0.14,Bangalore,0.57,119,3,Tuesday,11,134.46,1,0,0
txn_7876,4658,181.92,net_banking,mobile,0.25,Bangalore,,95,6,None,7,92.73,1,0,0
txn_3936,4590,24.16,bnpl,desktop,0.58,Mumbai,0.36,1334,13,Monday,9,69.21,0,0,0
txn_27636,1977,48.38,debit_card,tablet,,Unknown,0.28,1835,8,Wednesday,19,104.01,0,0,0
txn_29407,3915,96.3,net_banking,desktop,0.16,Unknown,0.44,1219,12,Tuesday,14,77.88,0,0,0
txn_7084,3809,109.78,wallet,mobile,0.15,Delhi,0.23,825,2,Tuesday,14,70.75,0,0,0
txn_9556,3584,26.44,net_banking,desktop,0.57,Bangalore,,476,22,Saturday,6,94.27,0,0,0
txn_38120,3684,45.27,net_banking,desktop,0.21,Unknown,0.99,1978,3,Thursday,4,83.65,0,0,0
txn_2867,4230,104.38,bnpl,mobile,0.33,Unknown,0.44,995,15,Saturday,15,100.55,0,0,0
txn_3210,2012,48.2,debit_card,mobile,0.24,Bangalore,0.72,609,17,Friday,3,83.37,0,0,0
txn_12562,4928,95.43,wallet,tablet,0.46,Delhi,0.17,234,6,Sunday,11,74.83,0,0,0
txn_24305,4815,44.29,debit_card,desktop,0.2,Mumbai,0.14,1233,6,Friday,14,30.92,0,0,0
txn_48866,4901,12.78,None,mobile,0.25,London,0.01,368,11,None,12,88.01,0,0,0
txn_32465,1354,90.43,bnpl,tablet,0.16,New York,0.33,1014,20,Thursday,13,60.59,0,0,0
txn_6765,1832,33.72,net_banking,tablet,0.3,New York,0.51,1610,0,Tuesday,6,46.92,0,1,0
txn_32426,1271,79.56,upi,mobile,0.46,Delhi,,431,20,Tuesday,8,32.52,1,1,0
txn_33208,4734,148.0,credit_card,desktop,0.26,Mumbai,0.81,250,21,Saturday,14,92.33,0,0,0
txn_594,1635,100.48,net_banking,tablet,0.49,Unknown,0.04,1879,22,Wednesday,5,83.83,0,0,1
txn_42330,4724,130.33,debit_card,mobile,0.17,New York,0.51,555,4,Saturday,9,91.53,0,0,0
txn_46105,3610,102.89,None,desktop,0.04,Delhi,0.39,337,4,Friday,13,63.32,1,1,0
txn_5253,3064,6.86,upi,tablet,0.53,Unknown,0.72,235,21,Monday,18,91.39,1,0,0
txn_4458,4719,100.34,debit_card,desktop,0.1,Unknown,0.56,114,0,Sunday,6,70.93,0,0,0
txn_45902,1185,14.72,wallet,desktop,,Bangalore,0.53,106,20,Monday,12,85.29,0,0,0
txn_12473,1667,100.02,credit_card,tablet,0.19,Dubai,0.62,1053,4,Sunday,16,139.4,0,0,0
txn_17647,2783,175.15,credit_card,tablet,0.17,London,0.28,1767,14,Monday,10,96.52,0,0,0
txn_39541,2573,162.79,upi,tablet,0.2,London,0.84,1310,1,Thursday,11,98.81,1,0,0
txn_25684,4553,78.78,debit_card,tablet,0.2,None,0.63,848,0,Wednesday,10,95.02,1,0,0
txn_19963,4334,404.84,credit_card,desktop,0.19,Dubai,0.28,1012,3,Monday,14,107.08,1,0,0
txn_7225,1816,78.8,bnpl,desktop,,Unknown,0.42,1327,8,None,9,35.71,0,0,0
txn_7262,3130,79.42,net_banking,mobile,0.6,London,0.47,674,15,Sunday,4,114.13,0,0,0
txn_45663,1907,109.11,debit_card,mobile,0.71,Delhi,0.15,90,1,Sunday,9,100.38,0,0,0
txn_25372,2217,48.76,net_banking,desktop,0.04,Unknown,0.57,1957,1,Tuesday,9,61.55,1,0,0
txn_42322,2007,15.33,bnpl,tablet,0.17,None,0.9,1108,2,Tuesday,7,68.48,0,0,0
txn_3527,1562,23.36,credit_card,mobile,0.43,Mumbai,0.92,219,1,Sunday,5,87.61,0,0,0
txn_33425,3259,8.74,bnpl,desktop,0.06,Bangalore,0.12,1676,1,Monday,9,66.66,1,0,0
txn_46170,4701,4.78,net_banking,tablet,0.09,Mumbai,0.76,1057,19,Tuesday,12,99.15,0,0,0
txn_14886,2796,179.95,debit_card,mobile,0.04,New York,0.33,1750,3,Sunday,5,53.64,1,0,0
txn_37940,4033,24.11,wallet,mobile,0.2,None,0.6,179,6,Monday,9,78.67,0,0,0
txn_18517,4605,180.76,debit_card,None,0.33,Dubai,0.64,409,2,None,10,117.37,0,1,0
txn_6688,2951,19.75,net_banking,desktop,,Mumbai,0.72,1122,17,Sunday,11,69.74,0,1,0
txn_12244,2455,67.49,bnpl,mobile,0.31,None,0.45,601,13,Friday,8,72.22,0,0,0
txn_30026,2639,36.57,wallet,desktop,0.52,Mumbai,0.39,851,5,Saturday,8,77.92,0,0,0
txn_30493,1172,46.53,bnpl,mobile,0.44,Unknown,0.18,681,14,Sunday,13,98.05,1,0,0
txn_15485,3083,255.82,debit_card,mobile,0.54,None,0.61,642,2,None,13,110.81,0,1,0
txn_4318,4784,57.49,debit_card,tablet,0.34,None,0.86,577,18,Friday,9,73.41,0,0,0
txn_26173,2184,158.7,None,mobile,0.15,Delhi,0.03,1452,14,Tuesday,10,82.03,0,0,0
txn_16172,3696,67.2,wallet,desktop,0.52,Delhi,0.99,1471,8,Monday,10,120.72,0,0,0
txn_36705,3704,24.86,bnpl,desktop,0.18,New York,0.24,162,5,Thursday,15,79.28,0,1,0
txn_16764,3804,214.91,debit_card,None,,Bangalore,0.68,959,9,Tuesday,7,79.67,0,0,0
txn_49782,4058,57.54,upi,desktop,0.38,New York,0.62,1264,19,Thursday,14,79.92,1,0,0
txn_23039,1875,0.37,upi,None,0.5,London,0.07,1241,12,Thursday,10,71.64,0,0,0
txn_15321,2548,43.79,bnpl,tablet,0.07,Mumbai,0.22,1998,22,Sunday,7,77.25,0,0,0
txn_9610,1156,184.15,debit_card,desktop,,New York,0.88,1006,2,Monday,6,87.17,0,0,0
txn_3381,4302,326.87,wallet,desktop,0.2,Delhi,0.89,320,12,Wednesday,8,102.6,0,0,0
txn_33072,2671,75.9,upi,mobile,0.52,Dubai,0.38,1481,8,Sunday,11,71.81,0,0,0
txn_32693,2787,341.26,bnpl,None,0.37,None,0.79,699,1,Tuesday,11,36.24,0,1,0
txn_5799,4920,3.54,net_banking,mobile,0.35,New York,0.98,59,14,Wednesday,11,72.72,1,0,0
txn_17594,2081,15.71,wallet,tablet,0.39,Delhi,0.73,1476,19,Sunday,10,98.33,0,0,0
txn_23247,3563,76.3,net_banking,tablet,0.24,London,0.72,147,6,Thursday,14,64.08,0,0,0
txn_11110,3583,118.24,credit_card,desktop,0.32,Mumbai,0.65,44,2,Thursday,15,100.59,0,0,0
txn_10510,2388,38.81,upi,tablet,0.46,Delhi,0.28,1173,0,Saturday,10,92.74,0,0,0
txn_34197,3232,17.28,net_banking,mobile,0.06,Dubai,,1782,11,Thursday,12,,0,1,0
txn_8196,3732,77.75,upi,desktop,0.1,Dubai,0.85,739,15,Thursday,10,50.01,0,0,0
txn_34263,3510,156.51,debit_card,mobile,0.18,London,0.79,766,1,Friday,6,56.87,0,0,0
txn_14308,2227,44.94,net_banking,None,0.2,None,0.51,7,13,Tuesday,7,76.29,0,0,0
txn_32090,4056,75.54,wallet,mobile,0.15,New York,0.42,666,22,Wednesday,5,23.77,0,0,0
txn_19378,4026,17.44,credit_card,desktop,0.23,Bangalore,0.77,1905,18,Thursday,9,71.53,0,0,0
txn_44439,4350,46.41,net_banking,desktop,0.2,Dubai,0.77,958,21,None,13,84.24,0,1,0
txn_45017,4769,137.78,wallet,mobile,0.48,Delhi,0.2,1218,16,Friday,7,94.89,0,1,0
txn_5490,1494,42.26,net_banking,mobile,0.27,Unknown,0.44,1045,21,Wednesday,10,99.66,0,0,0
txn_13717,4776,8.22,debit_card,tablet,0.29,None,0.03,56,23,None,7,57.35,0,0,0
txn_5421,4294,242.78,credit_card,mobile,0.38,London,0.42,1215,6,Wednesday,12,74.6,1,0,0
txn_48733,1794,52.34,debit_card,desktop,0.38,Dubai,0.86,1121,23,Tuesday,11,87.33,0,0,0
txn_26097,1782,43.02,bnpl,desktop,,London,0.28,1760,0,Monday,6,72.74,1,0,0
txn_2840,1344,47.32,credit_card,desktop,0.13,New York,0.18,1167,20,Thursday,10,68.33,0,1,0
txn_3581,4359,51.9,debit_card,tablet,0.47,London,0.98,644,18,Wednesday,12,54.15,0,0,0
txn_20390,2176,52.35,upi,mobile,0.29,London,0.73,808,0,Wednesday,7,113.66,0,0,0
txn_25874,4965,309.69,bnpl,tablet,0.41,Bangalore,0.41,558,7,Saturday,14,97.51,0,0,0
txn_19419,2790,355.63,upi,tablet,0.67,London,0.3,986,8,Friday,10,93.52,0,0,0
txn_2899,4986,159.87,upi,mobile,0.26,London,0.43,1313,11,Monday,15,93.69,0,0,0
txn_49321,4208,179.83,wallet,desktop,0.09,Delhi,0.7,1840,20,Monday,11,103.06,0,0,0
txn_45008,3553,3.95,credit_card,tablet,0.35,None,0.16,140,8,Saturday,4,67.86,0,0,0
txn_39022,3910,5.07,debit_card,desktop,0.14,Unknown,0.49,264,12,Saturday,9,,0,0,0
txn_31747,4669,115.9,wallet,desktop,0.08,Mumbai,0.79,1059,13,Wednesday,9,74.88,0,0,0
txn_30978,4688,145.81,wallet,tablet,0.08,London,,93,6,Monday,10,94.06,0,0,0
txn_33852,1992,117.82,upi,mobile,0.2,New York,0.85,825,7,Wednesday,9,84.38,0,0,0
txn_44485,2918,9.08,upi,tablet,0.57,Mumbai,0.62,646,9,Wednesday,14,50.22,0,0,0
txn_1705,3134,12.41,debit_card,tablet,0.16,Mumbai,0.37,37,23,None,14,112.24,0,0,0
txn_46346,3440,109.97,upi,tablet,0.15,Bangalore,0.78,27,18,Thursday,9,74.3,0,0,0
txn_3294,1237,72.51,None,desktop,0.29,Dubai,0.19,654,15,Thursday,13,118.09,0,0,0
txn_30554,4072,41.86,credit_card,mobile,,London,0.35,1799,4,Wednesday,11,95.95,1,0,0
txn_48571,2166,21.82,wallet,tablet,0.31,New York,0.38,212,6,Monday,4,75.01,0,0,0
txn_10417,1997,87.58,upi,tablet,0.45,None,0.31,525,4,Friday,16,94.44,0,1,0
txn_8879,3062,65.73,wallet,desktop,0.13,Bangalore,0.23,1556,10,Thursday,7,59.89,0,0,0
txn_44619,3197,170.91,wallet,desktop,0.5,Dubai,0.27,39,5,Saturday,8,66.0,0,0,0
txn_19165,1625,53.01,wallet,desktop,0.35,None,0.38,1276,18,Friday,14,84.13,0,0,0
txn_27922,1136,22.5,debit_card,desktop,0.33,Bangalore,0.89,1048,6,Monday,8,83.41,0,0,0
txn_8607,2164,7.68,wallet,mobile,0.16,Bangalore,0.4,833,9,Friday,8,91.84,0,1,0
txn_13805,4922,62.67,debit_card,tablet,,Unknown,0.49,183,21,Wednesday,9,109.04,0,0,0
txn_979,4795,11.24,upi,mobile,0.63,Dubai,0.34,1371,14,Thursday,9,89.71,0,0,1
txn_23449,2986,55.45,upi,desktop,0.44,Bangalore,0.61,1920,21,Tuesday,9,119.36,0,0,0
txn_12539,2958,112.34,wallet,desktop,0.14,Mumbai,0.76,122,23,Friday,14,81.82,0,0,0
txn_7576,1428,86.74,debit_card,desktop,0.19,London,0.31,510,10,Monday,12,102.23,0,0,0
txn_13579,3497,37.25,upi,mobile,0.21,New York,0.44,1546,9,Monday,11,65.0,0,0,0
txn_1658,2759,37.45,wallet,mobile,0.28,Dubai,0.4,1915,19,Saturday,10,,0,0,0
txn_23308,3358,135.99,net_banking,tablet,0.19,London,0.37,1389,9,Wednesday,8,,0,1,0
txn_38445,3063,64.63,wallet,mobile,0.43,New York,0.47,1017,11,Thursday,16,87.39,0,0,0
txn_23347,2963,31.6,net_banking,desktop,0.48,Mumbai,0.78,1646,6,Monday,17,98.71,0,0,0
txn_26350,3637,115.09,net_banking,tablet,0.22,None,0.44,696,9,Sunday,7,79.78,0,0,0
txn_27212,2905,215.21,net_banking,mobile,0.14,Mumbai,0.76,721,18,Friday,10,52.17,0,0,0
txn_36147,3576,29.9,debit_card,tablet,0.39,Mumbai,0.13,240,4,Sunday,7,59.42,0,0,0
txn_5766,2914,216.02,net_banking,mobile,0.31,London,0.32,1078,5,None,13,86.85,0,0,0
txn_33967,1275,3.88,bnpl,mobile,0.33,London,0.8,1572,22,Wednesday,10,54.48,0,0,0
txn_8982,2490,116.52,bnpl,tablet,0.33,Mumbai,0.76,938,1,Sunday,5,110.16,0,0,0
txn_1545,4281,160.35,None,mobile,0.39,London,0.07,140,0,Monday,9,54.09,0,0,0
txn_8440,4837,83.23,bnpl,mobile,,London,0.53,1472,16,Wednesday,8,75.7,1,0,0
txn_11955,2205,156.65,upi,tablet,0.14,Delhi,0.62,1738,3,Thursday,14,66.09,0,0,0
txn_11423,1277,43.99,debit_card,tablet,0.23,Dubai,0.06,201,21,Wednesday,7,104.48,0,0,0
txn_36336,3413,166.91,credit_card,desktop,0.1,Delhi,0.5,971,4,Thursday,11,103.12,0,0,0
txn_16743,2961,49.81,upi,desktop,0.26,Mumbai,0.55,1152,20,Friday,4,93.32,0,0,0
txn_11453,3074,129.39,bnpl,tablet,0.37,London,0.25,1992,3,Monday,9,73.8,0,0,0
txn_30600,3837,0.87,upi,None,0.53,Dubai,0.06,1991,15,None,7,59.71,0,0,0
txn_21503,1842,1620.79,bnpl,desktop,0.28,Mumbai,0.64,1086,10,Wednesday,13,76.0,0,0,0
txn_21469,3846,153.86,None,tablet,0.11,Mumbai,0.53,1261,18,Friday,12,50.83,0,1,0
txn_43180,4684,222.67,None,mobile,0.44,New York,0.26,1757,6,Friday,14,68.34,0,0,0
txn_11542,3280,148.17,bnpl,mobile,0.53,Bangalore,,260,15,Thursday,12,,0,0,0
txn_36086,2416,262.32,credit_card,tablet,0.24,Mumbai,0.32,895,12,Thursday,10,,0,0,0
txn_23327,2694,29.88,wallet,mobile,0.67,Delhi,0.81,1620,17,Monday,12,128.99,0,1,0
txn_45781,1844,211.66,credit_card,None,,Mumbai,0.74,524,12,Sunday,4,91.22,0,0,0
txn_46339,3774,14.05,upi,desktop,0.2,Bangalore,0.33,53,7,Thursday,13,64.98,0,0,0
txn_4298,3046,28.25,credit_card,tablet,0.21,Delhi,0.84,613,11,Saturday,14,91.22,0,1,0
txn_35014,2378,142.03,upi,desktop,0.11,Delhi,0.8,1273,7,Sunday,8,64.72,0,0,0
txn_26780,1906,58.29,credit_card,tablet,0.73,None,0.52,1790,20,Friday,11,49.45,0,0,0
txn_21730,4604,169.3,bnpl,tablet,0.37,Dubai,0.19,1166,2,Tuesday,10,86.1,0,0,0
txn_31668,4886,7.0,credit_card,mobile,0.27,London,0.68,1132,0,Sunday,7,94.26,0,0,0
txn_23441,2969,80.35,debit_card,desktop,0.26,Mumbai,0.94,1891,18,None,12,61.22,0,0,0
txn_40223,1757,139.47,bnpl,tablet,0.31,New York,0.08,82,9,Thursday,6,95.73,0,0,0
txn_41283,1889,27.67,debit_card,mobile,,Dubai,0.98,1146,0,Sunday,8,69.22,0,0,0
txn_43894,1350,20.29,upi,desktop,0.08,Delhi,0.07,248,12,Friday,7,103.77,0,0,0
txn_20589,1796,173.69,wallet,None,0.33,None,0.01,425,21,Friday,10,65.45,0,0,0
txn_3636,1234,95.81,upi,desktop,,Delhi,0.18,1102,13,None,12,84.91,0,0,0
txn_9382,3944,37.79,credit_card,mobile,0.11,New York,0.41,1104,2,Thursday,7,81.27,0,0,0
txn_44732,4147,52.87,debit_card,tablet,0.26,Delhi,0.63,1189,5,Saturday,7,79.76,0,0,0
txn_33891,1264,87.77,net_banking,tablet,0.09,Delhi,0.26,448,2,None,7,72.66,0,0,0
txn_17516,4049,57.37,credit_card,tablet,0.1,Dubai,0.12,990,11,Friday,13,96.37,0,1,0
txn_46167,3166,358.74,credit_card,tablet,0.1,Delhi,0.86,271,23,Friday,8,88.85,0,0,0
txn_27906,2523,1.67,debit_card,tablet,0.13,None,,1603,13,Tuesday,8,57.87,1,0,0
